0,2.267795,1
0.0002,1.958086,1
0.0004,1.818164,1
0.0006,2.197835,1
0.0008,2.697299,1
0.001,2.517608,1
0.0012,2.337756,1
0.0014,2.087943,1
0.0016,2.257731,1
0.0018,2.457549,1
0.002,2.367623,1
0.0022,2.577505,1
0.0024,2.52751,1
0.0026,2.467613,1
0.0028,2.587407,1
0.003,2.757357,1
0.0032,2.667431,1
0.0034,1.688307,1
0.0036,1.678406,1
0.0038,2.177869,1
0.004,2.028046,1
0.0042,2.177869,1
0.0044,1.83813,1
0.0046,1.978051,1
0.0048,2.078041,1
0.005,2.227864,1
0.0052,2.357722,1
0.0054,2.467613,1
0.0056,2.067977,1
0.0058,2.537574,1
0.006,2.707362,1
0.0062,2.507545,1
0.0064,2.307727,1
0.0066,1.678406,1
0.0068,0.7492766,0
0.007,0.6593505,0
0.0072,1.818164,1
0.0074,2.357722,1
0.0076,2.397653,1
0.0078,1.988115,1
0.007999999,2.307727,1
0.0082,2.607372,1
0.0084,2.437584,1
0.008599999,2.157904,1
0.0088,1.83813,1
0.009,1.928056,1
0.0092,1.828228,1
0.0094,1.748366,1
0.0096,1.948022,1
0.0098,1.948022,1
0.01,2.017982,1
0.0102,2.307727,1
0.0104,1.668342,1
0.0106,1.668342,1
0.0108,2.24783,1
0.011,2.028046,1
0.0112,1.438657,1
0.0114,2.14784,1
0.0116,2.687397,1
0.0118,2.067977,1
0.012,1.958086,1
0.0122,2.577505,1
0.0124,1.788297,1
0.0126,1.188844,1
0.0128,1.618347,1
0.013,2.237766,1
0.0132,2.257731,1
0.0134,2.317791,1
0.0136,1.748366,1
0.0138,1.978051,1
0.014,2.017982,1
0.0142,1.83813,1
0.0144,1.96815,1
0.0146,2.557539,1
0.0148,2.337756,1
0.015,2.257731,1
0.0152,1.888125,1
0.0154,1.238839,1
0.0156,1.168878,1
0.0158,1.758268,1
0.016,2.377687,1
0.0162,2.137938,1
0.0164,2.377687,1
0.0166,2.048012,1
0.0168,2.157904,1
